r,l,f,y,Demand
RE1,S418,COMELC,2070,5.3262
RE1,S419,INDELC,2015,3.8042
RE1,S419,INDELC,2016,3.8042
RE1,S419,INDELC,2017,3.8042
RE1,S419,INDELC,2018,3.8042
RE1,S419,INDELC,2019,3.8042
RE1,S419,INDELC,2020,3.8042
RE1,S419,INDELC,2021,3.8042
RE1,S419,INDELC,2022,4.3234
RE1,S419,INDELC,2023,4.4469
RE1,S419,INDELC,2024,4.5703
RE1,S419,INDELC,2025,4.6938
RE1,S419,INDELC,2026,4.8272
RE1,S419,INDELC,2027,4.9606
RE1,S419,INDELC,2028,5.094
RE1,S419,INDELC,2029,5.2274
RE1,S419,INDELC,2030,5.3608
RE1,S419,INDELC,2031,5.5133
RE1,S419,INDELC,2032,5.6658
RE1,S419,INDELC,2033,5.8182
RE1,S419,INDELC,2034,5.9707
RE1,S419,INDELC,2035,6.1232
RE1,S419,INDELC,2036,6.2459
RE1,S419,INDELC,2037,6.3687
RE1,S419,INDELC,2038,6.4915
RE1,S419,INDELC,2039,6.6142
RE1,S419,INDELC,2040,6.737
RE1,S419,INDELC,2041,6.8572
RE1,S419,INDELC,2042,6.9774
RE1,S419,INDELC,2043,7.0976
RE1,S419,INDELC,2044,7.2178
RE1,S419,INDELC,2045,7.338
RE1,S419,INDELC,2046,7.4217
RE1,S419,INDELC,2047,7.5054
RE1,S419,INDELC,2048,7.5891
RE1,S419,INDELC,2049,7.6728
RE1,S419,INDELC,2050,7.7565
RE1,S419,INDELC,2051,7.843
RE1,S419,INDELC,2052,7.9305
RE1,S419,INDELC,2053,8.019
RE1,S419,INDELC,2054,8.1084
RE1,S419,INDELC,2055,8.1989
RE1,S419,INDELC,2056,8.2903
RE1,S419,INDELC,2057,8.3828
RE1,S419,INDELC,2058,8.4763
RE1,S419,INDELC,2059,8.5709
RE1,S419,INDELC,2060,8.6665
RE1,S419,INDELC,2061,8.7632
RE1,S419,INDELC,2062,8.8609
RE1,S419,INDELC,2063,8.9598
RE1,S419,INDELC,2064,9.0597
RE1,S419,INDELC,2065,9.1608
RE1,S419,INDELC,2066,9.2629
RE1,S419,INDELC,2067,9.3663
RE1,S419,INDELC,2068,9.4707
RE1,S419,INDELC,2069,9.5764
RE1,S419,INDELC,2070,9.6832
RE1,S419,RESELC,2015,1.4668
RE1,S419,RESELC,2016,1.4668
RE1,S419,RESELC,2017,1.4668
RE1,S419,RESELC,2018,1.4668
RE1,S419,RESELC,2019,1.4668
RE1,S419,RESELC,2020,1.4668
RE1,S419,RESELC,2021,1.4668
RE1,S419,RESELC,2022,2.1583
RE1,S419,RESELC,2023,2.2199
RE1,S419,RESELC,2024,2.2815
RE1,S419,RESELC,2025,2.3431
RE1,S419,RESELC,2026,2.4097
RE1,S419,RESELC,2027,2.4763
RE1,S419,RESELC,2028,2.5429
RE1,S419,RESELC,2029,2.6095
RE1,S419,RESELC,2030,2.6761
RE1,S419,RESELC,2031,2.7522
RE1,S419,RESELC,2032,2.8284
RE1,S419,RESELC,2033,2.9045
RE1,S419,RESELC,2034,2.9806
RE1,S419,RESELC,2035,3.0567
RE1,S419,RESELC,2036,3.118
RE1,S419,RESELC,2037,3.1793
RE1,S419,RESELC,2038,3.2406
RE1,S419,RESELC,2039,3.3018
RE1,S419,RESELC,2040,3.3631
RE1,S419,RESELC,2041,3.4231
RE1,S419,RESELC,2042,3.4831
RE1,S419,RESELC,2043,3.5431
RE1,S419,RESELC,2044,3.6031
RE1,S419,RESELC,2045,3.6632
RE1,S419,RESELC,2046,3.7049
RE1,S419,RESELC,2047,3.7467
RE1,S419,RESELC,2048,3.7885
RE1,S419,RESELC,2049,3.8303
RE1,S419,RESELC,2050,3.8721
RE1,S419,RESELC,2051,3.9153
RE1,S419,RESELC,2052,3.9589
RE1,S419,RESELC,2053,4.0031
RE1,S419,RESELC,2054,4.0478
RE1,S419,RESELC,2055,4.0929
RE1,S419,RESELC,2056,4.1386
RE1,S419,RESELC,2057,4.1847
RE1,S419,RESELC,2058,4.2314
RE1,S419,RESELC,2059,4.2786
RE1,S419,RESELC,2060,4.3263
RE1,S419,RESELC,2061,4.3746
RE1,S419,RESELC,2062,4.4234
RE1,S419,RESELC,2063,4.4727
RE1,S419,RESELC,2064,4.5226
RE1,S419,RESELC,2065,4.5731
RE1,S419,RESELC,2066,4.6241
RE1,S419,RESELC,2067,4.6757
RE1,S419,RESELC,2068,4.7278
RE1,S419,RESELC,2069,4.7806
RE1,S419,RESELC,2070,4.8339
RE1,S419,COMELC,2015,1.5123
RE1,S419,COMELC,2016,1.5123
RE1,S419,COMELC,2017,1.5123
RE1,S419,COMELC,2018,1.5123
RE1,S419,COMELC,2019,1.5123
RE1,S419,COMELC,2020,1.5123
RE1,S419,COMELC,2021,1.5123
RE1,S419,COMELC,2022,2.2307
RE1,S419,COMELC,2023,2.2944
RE1,S419,COMELC,2024,2.3581
RE1,S419,COMELC,2025,2.4218
RE1,S419,COMELC,2026,2.4906
RE1,S419,COMELC,2027,2.5594
RE1,S419,COMELC,2028,2.6282
RE1,S419,COMELC,2029,2.6971
RE1,S419,COMELC,2030,2.7659
RE1,S419,COMELC,2031,2.8446
RE1,S419,COMELC,2032,2.9232
RE1,S419,COMELC,2033,3.0019
RE1,S419,COMELC,2034,3.0806
RE1,S419,COMELC,2035,3.1593
RE1,S419,COMELC,2036,3.2226
RE1,S419,COMELC,2037,3.2859
RE1,S419,COMELC,2038,3.3493
RE1,S419,COMELC,2039,3.4126
RE1,S419,COMELC,2040,3.4759
RE1,S419,COMELC,2041,3.538
RE1,S419,COMELC,2042,3.6
RE1,S419,COMELC,2043,3.662
RE1,S419,COMELC,2044,3.724
RE1,S419,COMELC,2045,3.786
RE1,S419,COMELC,2046,3.8292
RE1,S419,COMELC,2047,3.8724
RE1,S419,COMELC,2048,3.9156
RE1,S419,COMELC,2049,3.9588
RE1,S419,COMELC,2050,4.002
RE1,S419,COMELC,2051,4.0466
RE1,S419,COMELC,2052,4.0917
RE1,S419,COMELC,2053,4.1374
RE1,S419,COMELC,2054,4.1835
RE1,S419,COMELC,2055,4.2302
RE1,S419,COMELC,2056,4.2774
RE1,S419,COMELC,2057,4.3251
RE1,S419,COMELC,2058,4.3734
RE1,S419,COMELC,2059,4.4221
RE1,S419,COMELC,2060,4.4715
RE1,S419,COMELC,2061,4.5213
RE1,S419,COMELC,2062,4.5718
RE1,S419,COMELC,2063,4.6228
RE1,S419,COMELC,2064,4.6743
RE1,S419,COMELC,2065,4.7265
RE1,S419,COMELC,2066,4.7792
RE1,S419,COMELC,2067,4.8325
RE1,S419,COMELC,2068,4.8864
RE1,S419,COMELC,2069,4.9409
RE1,S419,COMELC,2070,4.996
RE1,S420,INDELC,2015,3.8042
RE1,S420,INDELC,2016,3.8042
RE1,S420,INDELC,2017,3.8042
RE1,S420,INDELC,2018,3.8042
RE1,S420,INDELC,2019,3.8042
RE1,S420,INDELC,2020,3.8042
RE1,S420,INDELC,2021,3.8042
RE1,S420,INDELC,2022,4.3234
RE1,S420,INDELC,2023,4.4469
RE1,S420,INDELC,2024,4.5703
RE1,S420,INDELC,2025,4.6938
RE1,S420,INDELC,2026,4.8272
RE1,S420,INDELC,2027,4.9606
RE1,S420,INDELC,2028,5.094
RE1,S420,INDELC,2029,5.2274
RE1,S420,INDELC,2030,5.3608
RE1,S420,INDELC,2031,5.5133
RE1,S420,INDELC,2032,5.6658
RE1,S420,INDELC,2033,5.8182
RE1,S420,INDELC,2034,5.9707
RE1,S420,INDELC,2035,6.1232
RE1,S420,INDELC,2036,6.2459
RE1,S420,INDELC,2037,6.3687
RE1,S420,INDELC,2038,6.4915
RE1,S420,INDELC,2039,6.6142
RE1,S420,INDELC,2040,6.737
RE1,S420,INDELC,2041,6.8572
RE1,S420,INDELC,2042,6.9774
RE1,S420,INDELC,2043,7.0976
RE1,S420,INDELC,2044,7.2178
RE1,S420,INDELC,2045,7.338
RE1,S420,INDELC,2046,7.4217
RE1,S420,INDELC,2047,7.5054
RE1,S420,INDELC,2048,7.5891
RE1,S420,INDELC,2049,7.6728
RE1,S420,INDELC,2050,7.7565
RE1,S420,INDELC,2051,7.843
RE1,S420,INDELC,2052,7.9305
RE1,S420,INDELC,2053,8.019
RE1,S420,INDELC,2054,8.1084
RE1,S420,INDELC,2055,8.1989
RE1,S420,INDELC,2056,8.2903
RE1,S420,INDELC,2057,8.3828
RE1,S420,INDELC,2058,8.4763
RE1,S420,INDELC,2059,8.5709
RE1,S420,INDELC,2060,8.6665
RE1,S420,INDELC,2061,8.7632
RE1,S420,INDELC,2062,8.8609
RE1,S420,INDELC,2063,8.9598
RE1,S420,INDELC,2064,9.0597
RE1,S420,INDELC,2065,9.1608
RE1,S420,INDELC,2066,9.2629
RE1,S420,INDELC,2067,9.3663
RE1,S420,INDELC,2068,9.4707
RE1,S420,INDELC,2069,9.5764
RE1,S420,INDELC,2070,9.6832
RE1,S420,RESELC,2015,1.4668
RE1,S420,RESELC,2016,1.4668
RE1,S420,RESELC,2017,1.4668
RE1,S420,RESELC,2018,1.4668
RE1,S420,RESELC,2019,1.4668
RE1,S420,RESELC,2020,1.4668
RE1,S420,RESELC,2021,1.4668
RE1,S420,RESELC,2022,2.1583
RE1,S420,RESELC,2023,2.2199
RE1,S420,RESELC,2024,2.2815
RE1,S420,RESELC,2025,2.3431
RE1,S420,RESELC,2026,2.4097
RE1,S420,RESELC,2027,2.4763
RE1,S420,RESELC,2028,2.5429
RE1,S420,RESELC,2029,2.6095
RE1,S420,RESELC,2030,2.6761
RE1,S420,RESELC,2031,2.7522
RE1,S420,RESELC,2032,2.8284
RE1,S420,RESELC,2033,2.9045
RE1,S420,RESELC,2034,2.9806
RE1,S420,RESELC,2035,3.0567
RE1,S420,RESELC,2036,3.118
RE1,S420,RESELC,2037,3.1793
RE1,S420,RESELC,2038,3.2406
RE1,S420,RESELC,2039,3.3018
RE1,S420,RESELC,2040,3.3631
RE1,S420,RESELC,2041,3.4231
RE1,S420,RESELC,2042,3.4831
RE1,S420,RESELC,2043,3.5431
RE1,S420,RESELC,2044,3.6031
RE1,S420,RESELC,2045,3.6632
RE1,S420,RESELC,2046,3.7049
RE1,S420,RESELC,2047,3.7467
RE1,S420,RESELC,2048,3.7885
RE1,S420,RESELC,2049,3.8303
RE1,S420,RESELC,2050,3.8721
RE1,S420,RESELC,2051,3.9153
RE1,S420,RESELC,2052,3.9589
RE1,S420,RESELC,2053,4.0031
RE1,S420,RESELC,2054,4.0478
RE1,S420,RESELC,2055,4.0929
RE1,S420,RESELC,2056,4.1386
RE1,S420,RESELC,2057,4.1847
RE1,S420,RESELC,2058,4.2314
RE1,S420,RESELC,2059,4.2786
RE1,S420,RESELC,2060,4.3263
RE1,S420,RESELC,2061,4.3746
RE1,S420,RESELC,2062,4.4234
RE1,S420,RESELC,2063,4.4727
RE1,S420,RESELC,2064,4.5226
RE1,S420,RESELC,2065,4.5731
RE1,S420,RESELC,2066,4.6241
RE1,S420,RESELC,2067,4.6757
RE1,S420,RESELC,2068,4.7278
RE1,S420,RESELC,2069,4.7806
RE1,S420,RESELC,2070,4.8339
RE1,S420,COMELC,2015,1.5123
RE1,S420,COMELC,2016,1.5123
RE1,S420,COMELC,2017,1.5123
RE1,S420,COMELC,2018,1.5123
RE1,S420,COMELC,2019,1.5123
RE1,S420,COMELC,2020,1.5123
RE1,S420,COMELC,2021,1.5123
RE1,S420,COMELC,2022,2.2307
RE1,S420,COMELC,2023,2.2944
RE1,S420,COMELC,2024,2.3581
RE1,S420,COMELC,2025,2.4218
RE1,S420,COMELC,2026,2.4906
RE1,S420,COMELC,2027,2.5594
RE1,S420,COMELC,2028,2.6282
RE1,S420,COMELC,2029,2.6971
RE1,S420,COMELC,2030,2.7659
RE1,S420,COMELC,2031,2.8446
RE1,S420,COMELC,2032,2.9232
RE1,S420,COMELC,2033,3.0019
RE1,S420,COMELC,2034,3.0806
RE1,S420,COMELC,2035,3.1593
RE1,S420,COMELC,2036,3.2226
RE1,S420,COMELC,2037,3.2859
RE1,S420,COMELC,2038,3.3493
RE1,S420,COMELC,2039,3.4126
RE1,S420,COMELC,2040,3.4759
RE1,S420,COMELC,2041,3.538
RE1,S420,COMELC,2042,3.6
RE1,S420,COMELC,2043,3.662
RE1,S420,COMELC,2044,3.724
RE1,S420,COMELC,2045,3.786
RE1,S420,COMELC,2046,3.8292
RE1,S420,COMELC,2047,3.8724
RE1,S420,COMELC,2048,3.9156
RE1,S420,COMELC,2049,3.9588
RE1,S420,COMELC,2050,4.002
RE1,S420,COMELC,2051,4.0466
RE1,S420,COMELC,2052,4.0917
RE1,S420,COMELC,2053,4.1374
RE1,S420,COMELC,2054,4.1835
RE1,S420,COMELC,2055,4.2302
RE1,S420,COMELC,2056,4.2774
RE1,S420,COMELC,2057,4.3251
RE1,S420,COMELC,2058,4.3734
RE1,S420,COMELC,2059,4.4221
RE1,S420,COMELC,2060,4.4715
RE1,S420,COMELC,2061,4.5213
RE1,S420,COMELC,2062,4.5718
RE1,S420,COMELC,2063,4.6228
RE1,S420,COMELC,2064,4.6743
RE1,S420,COMELC,2065,4.7265
RE1,S420,COMELC,2066,4.7792
RE1,S420,COMELC,2067,4.8325
RE1,S420,COMELC,2068,4.8864
RE1,S420,COMELC,2069,4.9409
RE1,S420,COMELC,2070,4.996
RE1,S421,INDELC,2015,3.8042
RE1,S421,INDELC,2016,3.8042
RE1,S421,INDELC,2017,3.8042
RE1,S421,INDELC,2018,3.8042
RE1,S421,INDELC,2019,3.8042
RE1,S421,INDELC,2020,3.8042
RE1,S421,INDELC,2021,3.8042
RE1,S421,INDELC,2022,4.3234
RE1,S421,INDELC,2023,4.4469
RE1,S421,INDELC,2024,4.5703
RE1,S421,INDELC,2025,4.6938
RE1,S421,INDELC,2026,4.8272
RE1,S421,INDELC,2027,4.9606
RE1,S421,INDELC,2028,5.094
RE1,S421,INDELC,2029,5.2274
RE1,S421,INDELC,2030,5.3608
RE1,S421,INDELC,2031,5.5133
RE1,S421,INDELC,2032,5.6658
RE1,S421,INDELC,2033,5.8182
RE1,S421,INDELC,2034,5.9707
RE1,S421,INDELC,2035,6.1232
RE1,S421,INDELC,2036,6.2459
RE1,S421,INDELC,2037,6.3687
RE1,S421,INDELC,2038,6.4915
RE1,S421,INDELC,2039,6.6142
RE1,S421,INDELC,2040,6.737
RE1,S421,INDELC,2041,6.8572
RE1,S421,INDELC,2042,6.9774
RE1,S421,INDELC,2043,7.0976
RE1,S421,INDELC,2044,7.2178
RE1,S421,INDELC,2045,7.338
RE1,S421,INDELC,2046,7.4217
RE1,S421,INDELC,2047,7.5054
RE1,S421,INDELC,2048,7.5891
RE1,S421,INDELC,2049,7.6728
RE1,S421,INDELC,2050,7.7565
RE1,S421,INDELC,2051,7.843
RE1,S421,INDELC,2052,7.9305
RE1,S421,INDELC,2053,8.019
RE1,S421,INDELC,2054,8.1084
RE1,S421,INDELC,2055,8.1989
RE1,S421,INDELC,2056,8.2903
RE1,S421,INDELC,2057,8.3828
RE1,S421,INDELC,2058,8.4763
RE1,S421,INDELC,2059,8.5709
RE1,S421,INDELC,2060,8.6665
RE1,S421,INDELC,2061,8.7632
RE1,S421,INDELC,2062,8.8609
RE1,S421,INDELC,2063,8.9598
RE1,S421,INDELC,2064,9.0597
RE1,S421,INDELC,2065,9.1608
RE1,S421,INDELC,2066,9.2629
RE1,S421,INDELC,2067,9.3663
RE1,S421,INDELC,2068,9.4707
RE1,S421,INDELC,2069,9.5764
RE1,S421,INDELC,2070,9.6832
RE1,S421,RESELC,2015,1.4668
RE1,S421,RESELC,2016,1.4668
RE1,S421,RESELC,2017,1.4668
RE1,S421,RESELC,2018,1.4668
RE1,S421,RESELC,2019,1.4668
RE1,S421,RESELC,2020,1.4668
RE1,S421,RESELC,2021,1.4668
RE1,S421,RESELC,2022,2.1583
RE1,S421,RESELC,2023,2.2199
RE1,S421,RESELC,2024,2.2815
RE1,S421,RESELC,2025,2.3431
RE1,S421,RESELC,2026,2.4097
RE1,S421,RESELC,2027,2.4763
RE1,S421,RESELC,2028,2.5429
RE1,S421,RESELC,2029,2.6095
RE1,S421,RESELC,2030,2.6761
RE1,S421,RESELC,2031,2.7522
RE1,S421,RESELC,2032,2.8284
RE1,S421,RESELC,2033,2.9045
RE1,S421,RESELC,2034,2.9806
RE1,S421,RESELC,2035,3.0567
RE1,S421,RESELC,2036,3.118
RE1,S421,RESELC,2037,3.1793
RE1,S421,RESELC,2038,3.2406
RE1,S421,RESELC,2039,3.3018
RE1,S421,RESELC,2040,3.3631
RE1,S421,RESELC,2041,3.4231
RE1,S421,RESELC,2042,3.4831
RE1,S421,RESELC,2043,3.5431
RE1,S421,RESELC,2044,3.6031
RE1,S421,RESELC,2045,3.6632
RE1,S421,RESELC,2046,3.7049
RE1,S421,RESELC,2047,3.7467
RE1,S421,RESELC,2048,3.7885
RE1,S421,RESELC,2049,3.8303
RE1,S421,RESELC,2050,3.8721
RE1,S421,RESELC,2051,3.9153
RE1,S421,RESELC,2052,3.9589
RE1,S421,RESELC,2053,4.0031
RE1,S421,RESELC,2054,4.0478
RE1,S421,RESELC,2055,4.0929
RE1,S421,RESELC,2056,4.1386
RE1,S421,RESELC,2057,4.1847
RE1,S421,RESELC,2058,4.2314
RE1,S421,RESELC,2059,4.2786
RE1,S421,RESELC,2060,4.3263
RE1,S421,RESELC,2061,4.3746
RE1,S421,RESELC,2062,4.4234
RE1,S421,RESELC,2063,4.4727
RE1,S421,RESELC,2064,4.5226
RE1,S421,RESELC,2065,4.5731
RE1,S421,RESELC,2066,4.6241
RE1,S421,RESELC,2067,4.6757
RE1,S421,RESELC,2068,4.7278
RE1,S421,RESELC,2069,4.7806
RE1,S421,RESELC,2070,4.8339
RE1,S421,COMELC,2015,1.5123
RE1,S421,COMELC,2016,1.5123
RE1,S421,COMELC,2017,1.5123
RE1,S421,COMELC,2018,1.5123
RE1,S421,COMELC,2019,1.5123
RE1,S421,COMELC,2020,1.5123
RE1,S421,COMELC,2021,1.5123
RE1,S421,COMELC,2022,2.2307
RE1,S421,COMELC,2023,2.2944
RE1,S421,COMELC,2024,2.3581
RE1,S421,COMELC,2025,2.4218
RE1,S421,COMELC,2026,2.4906
RE1,S421,COMELC,2027,2.5594
RE1,S421,COMELC,2028,2.6282
RE1,S421,COMELC,2029,2.6971
RE1,S421,COMELC,2030,2.7659
RE1,S421,COMELC,2031,2.8446
RE1,S421,COMELC,2032,2.9232
RE1,S421,COMELC,2033,3.0019
RE1,S421,COMELC,2034,3.0806
RE1,S421,COMELC,2035,3.1593
RE1,S421,COMELC,2036,3.2226
RE1,S421,COMELC,2037,3.2859
RE1,S421,COMELC,2038,3.3493
RE1,S421,COMELC,2039,3.4126
RE1,S421,COMELC,2040,3.4759
RE1,S421,COMELC,2041,3.538
RE1,S421,COMELC,2042,3.6
RE1,S421,COMELC,2043,3.662
RE1,S421,COMELC,2044,3.724
RE1,S421,COMELC,2045,3.786
RE1,S421,COMELC,2046,3.8292
RE1,S421,COMELC,2047,3.8724
RE1,S421,COMELC,2048,3.9156
RE1,S421,COMELC,2049,3.9588
RE1,S421,COMELC,2050,4.002
RE1,S421,COMELC,2051,4.0466
RE1,S421,COMELC,2052,4.0917
RE1,S421,COMELC,2053,4.1374
RE1,S421,COMELC,2054,4.1835
RE1,S421,COMELC,2055,4.2302
RE1,S421,COMELC,2056,4.2774
RE1,S421,COMELC,2057,4.3251
RE1,S421,COMELC,2058,4.3734
RE1,S421,COMELC,2059,4.4221
RE1,S421,COMELC,2060,4.4715
RE1,S421,COMELC,2061,4.5213
RE1,S421,COMELC,2062,4.5718
RE1,S421,COMELC,2063,4.6228
RE1,S421,COMELC,2064,4.6743
RE1,S421,COMELC,2065,4.7265
RE1,S421,COMELC,2066,4.7792
RE1,S421,COMELC,2067,4.8325
RE1,S421,COMELC,2068,4.8864
RE1,S421,COMELC,2069,4.9409
RE1,S421,COMELC,2070,4.996
RE1,S422,INDELC,2015,3.8042
RE1,S422,INDELC,2016,3.8042
RE1,S422,INDELC,2017,3.8042
RE1,S422,INDELC,2018,3.8042
RE1,S422,INDELC,2019,3.8042
RE1,S422,INDELC,2020,3.8042
RE1,S422,INDELC,2021,3.8042
RE1,S422,INDELC,2022,4.3234
RE1,S422,INDELC,2023,4.4469
RE1,S422,INDELC,2024,4.5703
RE1,S422,INDELC,2025,4.6938
RE1,S422,INDELC,2026,4.8272
RE1,S422,INDELC,2027,4.9606
RE1,S422,INDELC,2028,5.094
RE1,S422,INDELC,2029,5.2274
RE1,S422,INDELC,2030,5.3608
RE1,S422,INDELC,2031,5.5133
RE1,S422,INDELC,2032,5.6658
RE1,S422,INDELC,2033,5.8182
RE1,S422,INDELC,2034,5.9707
RE1,S422,INDELC,2035,6.1232
RE1,S422,INDELC,2036,6.2459
RE1,S422,INDELC,2037,6.3687
RE1,S422,INDELC,2038,6.4915
RE1,S422,INDELC,2039,6.6142
RE1,S422,INDELC,2040,6.737
RE1,S422,INDELC,2041,6.8572
RE1,S422,INDELC,2042,6.9774
RE1,S422,INDELC,2043,7.0976
RE1,S422,INDELC,2044,7.2178
RE1,S422,INDELC,2045,7.338
RE1,S422,INDELC,2046,7.4217
RE1,S422,INDELC,2047,7.5054
RE1,S422,INDELC,2048,7.5891
RE1,S422,INDELC,2049,7.6728
RE1,S422,INDELC,2050,7.7565
RE1,S422,INDELC,2051,7.843
RE1,S422,INDELC,2052,7.9305
RE1,S422,INDELC,2053,8.019
RE1,S422,INDELC,2054,8.1084
RE1,S422,INDELC,2055,8.1989
RE1,S422,INDELC,2056,8.2903
RE1,S422,INDELC,2057,8.3828
RE1,S422,INDELC,2058,8.4763
RE1,S422,INDELC,2059,8.5709
RE1,S422,INDELC,2060,8.6665
RE1,S422,INDELC,2061,8.7632
RE1,S422,INDELC,2062,8.8609
RE1,S422,INDELC,2063,8.9598
RE1,S422,INDELC,2064,9.0597
RE1,S422,INDELC,2065,9.1608
RE1,S422,INDELC,2066,9.2629
RE1,S422,INDELC,2067,9.3663
RE1,S422,INDELC,2068,9.4707
RE1,S422,INDELC,2069,9.5764
RE1,S422,INDELC,2070,9.6832
RE1,S422,RESELC,2015,1.4668
RE1,S422,RESELC,2016,1.4668
RE1,S422,RESELC,2017,1.4668
RE1,S422,RESELC,2018,1.4668
RE1,S422,RESELC,2019,1.4668
RE1,S422,RESELC,2020,1.4668
RE1,S422,RESELC,2021,1.4668
RE1,S422,RESELC,2022,2.1583
RE1,S422,RESELC,2023,2.2199
RE1,S422,RESELC,2024,2.2815
RE1,S422,RESELC,2025,2.3431
RE1,S422,RESELC,2026,2.4097
RE1,S422,RESELC,2027,2.4763
RE1,S422,RESELC,2028,2.5429
RE1,S422,RESELC,2029,2.6095
RE1,S422,RESELC,2030,2.6761
RE1,S422,RESELC,2031,2.7522
RE1,S422,RESELC,2032,2.8284
RE1,S422,RESELC,2033,2.9045
RE1,S422,RESELC,2034,2.9806
RE1,S422,RESELC,2035,3.0567
RE1,S422,RESELC,2036,3.118
RE1,S422,RESELC,2037,3.1793
RE1,S422,RESELC,2038,3.2406
RE1,S422,RESELC,2039,3.3018
RE1,S422,RESELC,2040,3.3631
RE1,S422,RESELC,2041,3.4231
RE1,S422,RESELC,2042,3.4831
RE1,S422,RESELC,2043,3.5431
RE1,S422,RESELC,2044,3.6031
RE1,S422,RESELC,2045,3.6632
RE1,S422,RESELC,2046,3.7049
RE1,S422,RESELC,2047,3.7467
RE1,S422,RESELC,2048,3.7885
RE1,S422,RESELC,2049,3.8303
RE1,S422,RESELC,2050,3.8721
RE1,S422,RESELC,2051,3.9153
RE1,S422,RESELC,2052,3.9589
RE1,S422,RESELC,2053,4.0031
RE1,S422,RESELC,2054,4.0478
RE1,S422,RESELC,2055,4.0929
RE1,S422,RESELC,2056,4.1386
RE1,S422,RESELC,2057,4.1847
RE1,S422,RESELC,2058,4.2314
RE1,S422,RESELC,2059,4.2786
RE1,S422,RESELC,2060,4.3263
RE1,S422,RESELC,2061,4.3746
RE1,S422,RESELC,2062,4.4234
RE1,S422,RESELC,2063,4.4727
RE1,S422,RESELC,2064,4.5226
RE1,S422,RESELC,2065,4.5731
RE1,S422,RESELC,2066,4.6241
RE1,S422,RESELC,2067,4.6757
RE1,S422,RESELC,2068,4.7278
RE1,S422,RESELC,2069,4.7806
RE1,S422,RESELC,2070,4.8339
RE1,S422,COMELC,2015,1.5123
RE1,S422,COMELC,2016,1.5123
RE1,S422,COMELC,2017,1.5123
RE1,S422,COMELC,2018,1.5123
RE1,S422,COMELC,2019,1.5123
RE1,S422,COMELC,2020,1.5123
RE1,S422,COMELC,2021,1.5123
RE1,S422,COMELC,2022,2.2307
RE1,S422,COMELC,2023,2.2944
RE1,S422,COMELC,2024,2.3581
RE1,S422,COMELC,2025,2.4218
RE1,S422,COMELC,2026,2.4906
RE1,S422,COMELC,2027,2.5594
RE1,S422,COMELC,2028,2.6282
RE1,S422,COMELC,2029,2.6971
RE1,S422,COMELC,2030,2.7659
RE1,S422,COMELC,2031,2.8446
RE1,S422,COMELC,2032,2.9232
RE1,S422,COMELC,2033,3.0019
RE1,S422,COMELC,2034,3.0806
RE1,S422,COMELC,2035,3.1593
RE1,S422,COMELC,2036,3.2226
RE1,S422,COMELC,2037,3.2859
RE1,S422,COMELC,2038,3.3493
RE1,S422,COMELC,2039,3.4126
RE1,S422,COMELC,2040,3.4759
RE1,S422,COMELC,2041,3.538
RE1,S422,COMELC,2042,3.6
RE1,S422,COMELC,2043,3.662
RE1,S422,COMELC,2044,3.724
RE1,S422,COMELC,2045,3.786
RE1,S422,COMELC,2046,3.8292
RE1,S422,COMELC,2047,3.8724
RE1,S422,COMELC,2048,3.9156
RE1,S422,COMELC,2049,3.9588
RE1,S422,COMELC,2050,4.002
RE1,S422,COMELC,2051,4.0466
RE1,S422,COMELC,2052,4.0917
RE1,S422,COMELC,2053,4.1374
RE1,S422,COMELC,2054,4.1835
RE1,S422,COMELC,2055,4.2302
RE1,S422,COMELC,2056,4.2774
RE1,S422,COMELC,2057,4.3251
RE1,S422,COMELC,2058,4.3734
RE1,S422,COMELC,2059,4.4221
RE1,S422,COMELC,2060,4.4715
RE1,S422,COMELC,2061,4.5213
RE1,S422,COMELC,2062,4.5718
RE1,S422,COMELC,2063,4.6228
RE1,S422,COMELC,2064,4.6743
RE1,S422,COMELC,2065,4.7265
RE1,S422,COMELC,2066,4.7792
RE1,S422,COMELC,2067,4.8325
RE1,S422,COMELC,2068,4.8864
RE1,S422,COMELC,2069,4.9409
RE1,S422,COMELC,2070,4.996
RE1,S423,INDELC,2015,3.8042
RE1,S423,INDELC,2016,3.8042
RE1,S423,INDELC,2017,3.8042
RE1,S423,INDELC,2018,3.8042
RE1,S423,INDELC,2019,3.8042
RE1,S423,INDELC,2020,3.8042
RE1,S423,INDELC,2021,3.8042
RE1,S423,INDELC,2022,4.3234
RE1,S423,INDELC,2023,4.4469
RE1,S423,INDELC,2024,4.5703
RE1,S423,INDELC,2025,4.6938
RE1,S423,INDELC,2026,4.8272
RE1,S423,INDELC,2027,4.9606
RE1,S423,INDELC,2028,5.094
RE1,S423,INDELC,2029,5.2274
RE1,S423,INDELC,2030,5.3608
RE1,S423,INDELC,2031,5.5133
RE1,S423,INDELC,2032,5.6658
RE1,S423,INDELC,2033,5.8182
RE1,S423,INDELC,2034,5.9707
RE1,S423,INDELC,2035,6.1232
RE1,S423,INDELC,2036,6.2459
RE1,S423,INDELC,2037,6.3687
RE1,S423,INDELC,2038,6.4915
RE1,S423,INDELC,2039,6.6142
RE1,S423,INDELC,2040,6.737
RE1,S423,INDELC,2041,6.8572
RE1,S423,INDELC,2042,6.9774
RE1,S423,INDELC,2043,7.0976
