r,l,t,f,y,ProductionByTechnology
RE1,S322,DEMRESELC,RESELC,2030,0.0619
RE1,S322,RESENEFFDP,RESELC,2030,2.761
RE1,S322,DEMRESCKNELC,RESCKN,2030,1.0639
RE1,S322,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S322,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S322,DEMCOMELC,COMELC,2030,0.0639
RE1,S322,COMENEFFDP,COMELC,2030,2.8536
RE1,S322,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S322,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S323,MINBIO,BIO,2030,13.9465
RE1,S323,IMPCOA,COA,2030,43.0412
RE1,S323,IMPLFO,LFO,2030,58.4993
RE1,S323,MINNGS,NGS,2030,1.4832
RE1,S323,MINWND,WND,2030,0.104
RE1,S323,MINGEO,GEO,2030,0.0151
RE1,S323,MINHYD,HYD,2030,0.539
RE1,S323,PWRBIO001,ELC001,2030,1.0216
RE1,S323,PWRCOA001,ELC001,2030,10.1255
RE1,S323,PWRGEO,ELC001,2030,0.0015
RE1,S323,PWRNGS001,ELC001,2030,0.8194
RE1,S323,PWRHYD001,ELC001,2030,0.518
RE1,S323,PWRHYD002,ELC001,2030,0.0211
RE1,S323,PWRWND001,ELC001,2030,0.104
RE1,S323,PWRTRNIMP,ELC001,2030,2.1281
RE1,S323,PWRTRN,ELC002,2030,13.9113
RE1,S323,PWRDIST,ELC003,2030,13.9113
RE1,S323,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S323,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S323,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S323,DEMINDELC,INDELC,2030,0.1239
RE1,S323,INDENEFFDP,INDELC,2030,5.5307
RE1,S323,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S323,DEMRESELC,RESELC,2030,0.0619
RE1,S323,RESENEFFDP,RESELC,2030,2.761
RE1,S323,DEMRESCKNELC,RESCKN,2030,1.0639
RE1,S323,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S323,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S323,DEMCOMELC,COMELC,2030,0.0639
RE1,S323,COMENEFFDP,COMELC,2030,2.8536
RE1,S323,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S323,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S324,MINBIO,BIO,2030,13.9465
RE1,S324,IMPCOA,COA,2030,43.0412
RE1,S324,IMPLFO,LFO,2030,58.4993
RE1,S324,MINNGS,NGS,2030,1.4832
RE1,S324,MINWND,WND,2030,0.104
RE1,S324,MINGEO,GEO,2030,0.0151
RE1,S324,MINHYD,HYD,2030,0.539
RE1,S324,PWRBIO001,ELC001,2030,1.0216
RE1,S324,PWRCOA001,ELC001,2030,10.1255
RE1,S324,PWRGEO,ELC001,2030,0.0015
RE1,S324,PWRNGS001,ELC001,2030,0.8194
RE1,S324,PWRHYD001,ELC001,2030,0.518
RE1,S324,PWRHYD002,ELC001,2030,0.0211
RE1,S324,PWRWND001,ELC001,2030,0.104
RE1,S324,PWRTRNIMP,ELC001,2030,2.1281
RE1,S324,PWRTRN,ELC002,2030,13.9113
RE1,S324,PWRDIST,ELC003,2030,13.9113
RE1,S324,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S324,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S324,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S324,DEMINDELC,INDELC,2030,0.1239
RE1,S324,INDENEFFDP,INDELC,2030,5.5307
RE1,S324,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S324,DEMRESELC,RESELC,2030,0.0619
RE1,S324,RESENEFFDP,RESELC,2030,2.761
RE1,S324,DEMRESCKNELC,RESCKN,2030,1.0639
RE1,S324,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S324,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S324,DEMCOMELC,COMELC,2030,0.0639
RE1,S324,COMENEFFDP,COMELC,2030,2.8536
RE1,S324,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S324,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S401,MINBIO,BIO,2030,13.9465
RE1,S401,IMPCOA,COA,2030,43.0412
RE1,S401,IMPLFO,LFO,2030,58.4993
RE1,S401,MINNGS,NGS,2030,1.4832
RE1,S401,MINWND,WND,2030,0.0594
RE1,S401,MINGEO,GEO,2030,0.0151
RE1,S401,MINHYD,HYD,2030,0.4093
RE1,S401,PWRBIO001,ELC001,2030,1.0216
RE1,S401,PWRCOA001,ELC001,2030,10.1255
RE1,S401,PWRGEO,ELC001,2030,0.0015
RE1,S401,PWRNGS001,ELC001,2030,0.8194
RE1,S401,PWRHYD001,ELC001,2030,0.3933
RE1,S401,PWRHYD002,ELC001,2030,0.016
RE1,S401,PWRWND001,ELC001,2030,0.0594
RE1,S401,PWRTRNIMP,ELC001,2030,2.1281
RE1,S401,PWRTRN,ELC002,2030,13.7467
RE1,S401,PWRDIST,ELC003,2030,13.7467
RE1,S401,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S401,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S401,DEMTRACARGSL,TRACAR,2030,1.164
RE1,S401,DEMTRABUSGSL,TRABUS,2030,13.1698
RE1,S401,INDENEFFDP,INDELC,2030,5.3608
RE1,S401,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S401,RESENEFFDP,RESELC,2030,2.6761
RE1,S401,DEMRESCKNELC,RESCKN,2030,1.3959
RE1,S401,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S401,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S401,COMENEFFDP,COMELC,2030,2.7659
RE1,S401,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S401,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S402,MINBIO,BIO,2030,13.9465
RE1,S402,IMPCOA,COA,2030,43.0412
RE1,S402,IMPLFO,LFO,2030,58.4993
RE1,S402,MINNGS,NGS,2030,1.4832
RE1,S402,MINWND,WND,2030,0.0594
RE1,S402,MINGEO,GEO,2030,0.0151
RE1,S402,MINHYD,HYD,2030,0.4093
RE1,S402,PWRBIO001,ELC001,2030,1.0216
RE1,S402,PWRCOA001,ELC001,2030,10.1255
RE1,S402,PWRGEO,ELC001,2030,0.0015
RE1,S402,PWRNGS001,ELC001,2030,0.8194
RE1,S402,PWRHYD001,ELC001,2030,0.3933
RE1,S402,PWRHYD002,ELC001,2030,0.016
RE1,S402,PWRWND001,ELC001,2030,0.0594
RE1,S402,PWRTRNIMP,ELC001,2030,2.1281
RE1,S402,PWRTRN,ELC002,2030,13.7467
RE1,S402,PWRDIST,ELC003,2030,13.7467
RE1,S402,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S402,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S402,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S402,INDENEFFDP,INDELC,2030,5.3608
RE1,S402,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S402,RESENEFFDP,RESELC,2030,2.6761
RE1,S402,DEMRESCKNELC,RESCKN,2030,1.3959
RE1,S402,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S402,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S402,COMENEFFDP,COMELC,2030,2.7659
RE1,S402,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S402,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S403,MINBIO,BIO,2030,13.9465
RE1,S403,IMPCOA,COA,2030,43.0412
RE1,S403,IMPLFO,LFO,2030,58.4993
RE1,S403,MINNGS,NGS,2030,1.4832
RE1,S403,MINWND,WND,2030,0.0594
RE1,S403,MINGEO,GEO,2030,0.0151
RE1,S403,MINHYD,HYD,2030,0.4093
RE1,S403,PWRBIO001,ELC001,2030,1.0216
RE1,S403,PWRCOA001,ELC001,2030,10.1255
RE1,S403,PWRGEO,ELC001,2030,0.0015
RE1,S403,PWRNGS001,ELC001,2030,0.8194
RE1,S403,PWRHYD001,ELC001,2030,0.3933
RE1,S403,PWRHYD002,ELC001,2030,0.016
RE1,S403,PWRWND001,ELC001,2030,0.0594
RE1,S403,PWRTRNIMP,ELC001,2030,2.1281
RE1,S403,PWRTRN,ELC002,2030,13.7467
RE1,S403,PWRDIST,ELC003,2030,13.7467
RE1,S403,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S403,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S403,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S403,INDENEFFDP,INDELC,2030,5.3608
RE1,S403,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S403,RESENEFFDP,RESELC,2030,2.6761
RE1,S403,DEMRESCKNELC,RESCKN,2030,1.3959
RE1,S403,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S403,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S403,COMENEFFDP,COMELC,2030,2.7659
RE1,S403,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S403,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S404,MINBIO,BIO,2030,13.9465
RE1,S404,IMPCOA,COA,2030,43.0412
RE1,S404,IMPLFO,LFO,2030,58.4993
RE1,S404,MINNGS,NGS,2030,1.4832
RE1,S404,MINWND,WND,2030,0.0594
RE1,S404,MINGEO,GEO,2030,0.0151
RE1,S404,MINHYD,HYD,2030,0.4093
RE1,S404,PWRBIO001,ELC001,2030,1.0216
RE1,S404,PWRCOA001,ELC001,2030,10.1255
RE1,S404,PWRGEO,ELC001,2030,0.0015
RE1,S404,PWRNGS001,ELC001,2030,0.8194
RE1,S404,PWRHYD001,ELC001,2030,0.3933
RE1,S404,PWRHYD002,ELC001,2030,0.016
RE1,S404,PWRWND001,ELC001,2030,0.0594
RE1,S404,PWRTRNIMP,ELC001,2030,2.1281
RE1,S404,PWRTRN,ELC002,2030,13.7467
RE1,S404,PWRDIST,ELC003,2030,13.7467
RE1,S404,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S404,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S404,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S404,INDENEFFDP,INDELC,2030,5.3608
RE1,S404,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S404,RESENEFFDP,RESELC,2030,2.6761
RE1,S404,DEMRESCKNELC,RESCKN,2030,1.3959
RE1,S404,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S404,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S404,COMENEFFDP,COMELC,2030,2.7659
RE1,S404,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S404,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S405,MINBIO,BIO,2030,13.9465
RE1,S405,IMPCOA,COA,2030,43.0412
RE1,S405,IMPLFO,LFO,2030,58.4993
RE1,S405,MINNGS,NGS,2030,1.4832
RE1,S405,MINWND,WND,2030,0.0594
RE1,S405,MINGEO,GEO,2030,0.0151
RE1,S405,MINHYD,HYD,2030,0.4093
RE1,S405,PWRBIO001,ELC001,2030,1.0216
RE1,S405,PWRCOA001,ELC001,2030,10.1255
RE1,S405,PWRGEO,ELC001,2030,0.0015
RE1,S405,PWRNGS001,ELC001,2030,0.8194
RE1,S405,PWRHYD001,ELC001,2030,0.3933
RE1,S405,PWRHYD002,ELC001,2030,0.016
RE1,S405,PWRWND001,ELC001,2030,0.0594
RE1,S405,PWRTRNIMP,ELC001,2030,2.1281
RE1,S405,PWRTRN,ELC002,2030,13.7467
RE1,S405,PWRDIST,ELC003,2030,13.7467
RE1,S405,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S405,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S405,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S405,INDENEFFDP,INDELC,2030,5.3608
RE1,S405,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S405,RESENEFFDP,RESELC,2030,2.6761
RE1,S405,DEMRESCKNELC,RESCKN,2030,1.3959
RE1,S405,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S405,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S405,COMENEFFDP,COMELC,2030,2.7659
RE1,S405,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S405,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S406,MINBIO,BIO,2030,13.9465
RE1,S406,IMPCOA,COA,2030,43.0412
RE1,S406,IMPLFO,LFO,2030,58.4993
RE1,S406,MINNGS,NGS,2030,1.4832
RE1,S406,MINWND,WND,2030,0.0594
RE1,S406,MINGEO,GEO,2030,0.0151
RE1,S406,MINHYD,HYD,2030,0.4093
RE1,S406,PWRBIO001,ELC001,2030,1.0216
RE1,S406,PWRCOA001,ELC001,2030,10.1255
RE1,S406,PWRGEO,ELC001,2030,0.0015
RE1,S406,PWRNGS001,ELC001,2030,0.8194
RE1,S406,PWRHYD001,ELC001,2030,0.3933
RE1,S406,PWRHYD002,ELC001,2030,0.016
RE1,S406,PWRWND001,ELC001,2030,0.0594
RE1,S406,PWRTRNIMP,ELC001,2030,2.1281
RE1,S406,PWRTRN,ELC002,2030,13.7467
RE1,S406,PWRDIST,ELC003,2030,13.7467
RE1,S406,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S406,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S406,DEMTRACARGSL,TRACAR,2030,1.164
RE1,S406,DEMTRABUSGSL,TRABUS,2030,13.1698
RE1,S406,INDENEFFDP,INDELC,2030,5.3608
RE1,S406,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S406,RESENEFFDP,RESELC,2030,2.6761
RE1,S406,DEMRESCKNELC,RESCKN,2030,1.3959
RE1,S406,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S406,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S406,COMENEFFDP,COMELC,2030,2.7659
RE1,S406,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S406,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S407,MINBIO,BIO,2030,13.9465
RE1,S407,IMPCOA,COA,2030,43.0412
RE1,S407,IMPLFO,LFO,2030,58.4993
RE1,S407,MINNGS,NGS,2030,0.22
RE1,S407,MINSOL,SOL,2030,2.3018
RE1,S407,MINWND,WND,2030,0.056
RE1,S407,MINGEO,GEO,2030,0.0151
RE1,S407,MINHYD,HYD,2030,0.4093
RE1,S407,PWRBIO001,ELC001,2030,1.0216
RE1,S407,PWRCOA001,ELC001,2030,10.1255
RE1,S407,PWRGEO,ELC001,2030,0.0015
RE1,S407,PWRNGS001,ELC001,2030,0.1215
RE1,S407,PWRSOL001,ELC001,2030,2.3013
RE1,S407,PWRCSP002,ELC001,2030,0.0005
RE1,S407,PWRHYD001,ELC001,2030,0.3933
RE1,S407,PWRHYD002,ELC001,2030,0.016
RE1,S407,PWRWND001,ELC001,2030,0.056
RE1,S407,PWRSOL001S,ELC001,2030,1.9725
RE1,S407,PWRTRN,ELC002,2030,15.1104
RE1,S407,PWRDIST,ELC003,2030,15.1104
RE1,S407,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S407,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S407,DEMTRACARGSL,TRACAR,2030,1.164
RE1,S407,DEMTRABUSGSL,TRABUS,2030,13.1698
RE1,S407,DEMINDELC,INDELC,2030,0.1843
RE1,S407,INDENEFFDP,INDELC,2030,5.5307
RE1,S407,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S407,DEMRESELC,RESELC,2030,0.092
RE1,S407,RESENEFFDP,RESELC,2030,2.761
RE1,S407,DEMRESCKNELC,RESCKN,2030,2.0901
RE1,S407,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S407,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S407,DEMCOMELC,COMELC,2030,0.0951
RE1,S407,COMENEFFDP,COMELC,2030,2.8536
RE1,S407,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S407,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S408,MINBIO,BIO,2030,13.9465
RE1,S408,IMPCOA,COA,2030,43.0412
RE1,S408,IMPLFO,LFO,2030,58.4993
RE1,S408,MINNGS,NGS,2030,0.22
RE1,S408,MINSOL,SOL,2030,2.3018
RE1,S408,MINWND,WND,2030,0.056
RE1,S408,MINGEO,GEO,2030,0.0151
RE1,S408,MINHYD,HYD,2030,0.4093
RE1,S408,PWRBIO001,ELC001,2030,1.0216
RE1,S408,PWRCOA001,ELC001,2030,10.1255
RE1,S408,PWRGEO,ELC001,2030,0.0015
RE1,S408,PWRNGS001,ELC001,2030,0.1215
RE1,S408,PWRSOL001,ELC001,2030,2.3013
RE1,S408,PWRCSP002,ELC001,2030,0.0005
RE1,S408,PWRHYD001,ELC001,2030,0.3933
RE1,S408,PWRHYD002,ELC001,2030,0.016
RE1,S408,PWRWND001,ELC001,2030,0.056
RE1,S408,PWRSOL001S,ELC001,2030,1.9725
RE1,S408,PWRTRN,ELC002,2030,15.1104
RE1,S408,PWRDIST,ELC003,2030,15.1104
RE1,S408,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S408,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S408,DEMTRACARGSL,TRACAR,2030,1.164
RE1,S408,DEMTRABUSGSL,TRABUS,2030,13.1698
RE1,S408,DEMINDELC,INDELC,2030,0.1843
RE1,S408,INDENEFFDP,INDELC,2030,5.5307
RE1,S408,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S408,DEMRESELC,RESELC,2030,0.092
RE1,S408,RESENEFFDP,RESELC,2030,2.761
RE1,S408,DEMRESCKNELC,RESCKN,2030,2.0901
RE1,S408,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S408,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S408,DEMCOMELC,COMELC,2030,0.0951
RE1,S408,COMENEFFDP,COMELC,2030,2.8536
RE1,S408,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S408,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S409,MINBIO,BIO,2030,13.9465
RE1,S409,IMPCOA,COA,2030,43.0412
RE1,S409,IMPLFO,LFO,2030,58.4993
RE1,S409,MINNGS,NGS,2030,0.22
RE1,S409,MINSOL,SOL,2030,2.3018
RE1,S409,MINWND,WND,2030,0.056
RE1,S409,MINGEO,GEO,2030,0.0151
RE1,S409,MINHYD,HYD,2030,0.4093
RE1,S409,PWRBIO001,ELC001,2030,1.0216
RE1,S409,PWRCOA001,ELC001,2030,10.1255
RE1,S409,PWRGEO,ELC001,2030,0.0015
RE1,S409,PWRNGS001,ELC001,2030,0.1215
RE1,S409,PWRSOL001,ELC001,2030,2.3013
RE1,S409,PWRCSP002,ELC001,2030,0.0005
RE1,S409,PWRHYD001,ELC001,2030,0.3933
RE1,S409,PWRHYD002,ELC001,2030,0.016
RE1,S409,PWRWND001,ELC001,2030,0.056
RE1,S409,PWRSOL001S,ELC001,2030,1.9725
RE1,S409,PWRTRN,ELC002,2030,15.1104
RE1,S409,PWRDIST,ELC003,2030,15.1104
RE1,S409,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S409,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S409,DEMTRACARGSL,TRACAR,2030,1.164
RE1,S409,DEMTRABUSGSL,TRABUS,2030,13.1698
RE1,S409,DEMINDELC,INDELC,2030,0.1843
RE1,S409,INDENEFFDP,INDELC,2030,5.5307
RE1,S409,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S409,DEMRESELC,RESELC,2030,0.092
RE1,S409,RESENEFFDP,RESELC,2030,2.761
RE1,S409,DEMRESCKNELC,RESCKN,2030,2.0901
RE1,S409,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S409,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S409,DEMCOMELC,COMELC,2030,0.0951
RE1,S409,COMENEFFDP,COMELC,2030,2.8536
RE1,S409,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S409,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S410,MINBIO,BIO,2030,13.9465
RE1,S410,IMPCOA,COA,2030,43.0412
RE1,S410,IMPLFO,LFO,2030,58.4993
RE1,S410,MINNGS,NGS,2030,0.22
RE1,S410,MINSOL,SOL,2030,2.3018
RE1,S410,MINWND,WND,2030,0.056
RE1,S410,MINGEO,GEO,2030,0.0151
RE1,S410,MINHYD,HYD,2030,0.4093
RE1,S410,PWRBIO001,ELC001,2030,1.0216
RE1,S410,PWRCOA001,ELC001,2030,10.1255
RE1,S410,PWRGEO,ELC001,2030,0.0015
RE1,S410,PWRNGS001,ELC001,2030,0.1215
RE1,S410,PWRSOL001,ELC001,2030,2.3013
RE1,S410,PWRCSP002,ELC001,2030,0.0005
RE1,S410,PWRHYD001,ELC001,2030,0.3933
RE1,S410,PWRHYD002,ELC001,2030,0.016
RE1,S410,PWRWND001,ELC001,2030,0.056
RE1,S410,PWRSOL001S,ELC001,2030,1.9725
RE1,S410,PWRTRN,ELC002,2030,15.1104
RE1,S410,PWRDIST,ELC003,2030,15.1104
RE1,S410,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S410,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S410,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S410,DEMINDELC,INDELC,2030,0.1843
RE1,S410,INDENEFFDP,INDELC,2030,5.5307
RE1,S410,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S410,DEMRESELC,RESELC,2030,0.092
RE1,S410,RESENEFFDP,RESELC,2030,2.761
RE1,S410,DEMRESCKNELC,RESCKN,2030,2.0901
RE1,S410,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S410,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S410,DEMCOMELC,COMELC,2030,0.0951
RE1,S410,COMENEFFDP,COMELC,2030,2.8536
RE1,S410,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S410,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S411,MINBIO,BIO,2030,13.9465
RE1,S411,IMPCOA,COA,2030,43.0412
RE1,S411,IMPLFO,LFO,2030,58.4993
RE1,S411,MINNGS,NGS,2030,0.22
RE1,S411,MINSOL,SOL,2030,2.3018
RE1,S411,MINWND,WND,2030,0.056
RE1,S411,MINGEO,GEO,2030,0.0151
RE1,S411,MINHYD,HYD,2030,0.4093
RE1,S411,PWRBIO001,ELC001,2030,1.0216
RE1,S411,PWRCOA001,ELC001,2030,10.1255
RE1,S411,PWRGEO,ELC001,2030,0.0015
RE1,S411,PWRNGS001,ELC001,2030,0.1215
RE1,S411,PWRSOL001,ELC001,2030,2.3013
RE1,S411,PWRCSP002,ELC001,2030,0.0005
RE1,S411,PWRHYD001,ELC001,2030,0.3933
RE1,S411,PWRHYD002,ELC001,2030,0.016
RE1,S411,PWRWND001,ELC001,2030,0.056
RE1,S411,PWRSOL001S,ELC001,2030,1.9725
RE1,S411,PWRTRN,ELC002,2030,15.1104
RE1,S411,PWRDIST,ELC003,2030,15.1104
RE1,S411,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S411,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S411,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S411,DEMINDELC,INDELC,2030,0.1843
RE1,S411,INDENEFFDP,INDELC,2030,5.5307
RE1,S411,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S411,DEMRESELC,RESELC,2030,0.092
RE1,S411,RESENEFFDP,RESELC,2030,2.761
RE1,S411,DEMRESCKNELC,RESCKN,2030,2.0901
RE1,S411,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S411,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S411,DEMCOMELC,COMELC,2030,0.0951
RE1,S411,COMENEFFDP,COMELC,2030,2.8536
RE1,S411,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S411,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S412,MINBIO,BIO,2030,13.9465
RE1,S412,IMPCOA,COA,2030,43.0412
RE1,S412,IMPLFO,LFO,2030,58.4993
RE1,S412,MINNGS,NGS,2030,0.22
RE1,S412,MINSOL,SOL,2030,2.3018
RE1,S412,MINWND,WND,2030,0.056
RE1,S412,MINGEO,GEO,2030,0.0151
RE1,S412,MINHYD,HYD,2030,0.4093
RE1,S412,PWRBIO001,ELC001,2030,1.0216
RE1,S412,PWRCOA001,ELC001,2030,10.1255
RE1,S412,PWRGEO,ELC001,2030,0.0015
RE1,S412,PWRNGS001,ELC001,2030,0.1215
RE1,S412,PWRSOL001,ELC001,2030,2.3013
RE1,S412,PWRCSP002,ELC001,2030,0.0005
RE1,S412,PWRHYD001,ELC001,2030,0.3933
RE1,S412,PWRHYD002,ELC001,2030,0.016
RE1,S412,PWRWND001,ELC001,2030,0.056
RE1,S412,PWRSOL001S,ELC001,2030,1.9725
RE1,S412,PWRTRN,ELC002,2030,15.1104
RE1,S412,PWRDIST,ELC003,2030,15.1104
RE1,S412,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S412,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S412,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S412,DEMINDELC,INDELC,2030,0.1843
RE1,S412,INDENEFFDP,INDELC,2030,5.5307
RE1,S412,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S412,DEMRESELC,RESELC,2030,0.092
RE1,S412,RESENEFFDP,RESELC,2030,2.761
RE1,S412,DEMRESCKNELC,RESCKN,2030,2.0901
RE1,S412,DEMRESCKNBIO,RESCKN,2030,0.942
RE1,S412,DEMRESHEBIO,RESHEL,2030,1.0941
RE1,S412,DEMCOMELC,COMELC,2030,0.0951
RE1,S412,COMENEFFDP,COMELC,2030,2.8536
RE1,S412,DEMCOMHEBIO,COMHEL,2030,0.532
RE1,S412,DEMINDHECOA,INDHEH,2030,7.5519
RE1,S413,MINBIO,BIO,2030,13.9465
RE1,S413,IMPCOA,COA,2030,43.0412
RE1,S413,IMPLFO,LFO,2030,58.4993
RE1,S413,MINNGS,NGS,2030,0.22
RE1,S413,MINSOL,SOL,2030,2.3018
RE1,S413,MINWND,WND,2030,0.056
RE1,S413,MINGEO,GEO,2030,0.0151
RE1,S413,MINHYD,HYD,2030,0.4093
RE1,S413,PWRBIO001,ELC001,2030,1.0216
RE1,S413,PWRCOA001,ELC001,2030,10.1255
RE1,S413,PWRGEO,ELC001,2030,0.0015
RE1,S413,PWRNGS001,ELC001,2030,0.1215
RE1,S413,PWRSOL001,ELC001,2030,2.3013
RE1,S413,PWRCSP002,ELC001,2030,0.0005
RE1,S413,PWRHYD001,ELC001,2030,0.3933
RE1,S413,PWRHYD002,ELC001,2030,0.016
RE1,S413,PWRWND001,ELC001,2030,0.056
RE1,S413,PWRSOL001S,ELC001,2030,1.9725
RE1,S413,PWRTRN,ELC002,2030,15.1104
RE1,S413,PWRDIST,ELC003,2030,15.1104
RE1,S413,DEMTRAEVC,ELCEV,2030,3.5776
RE1,S413,DEMTRAMCYELC,TRAMCY,2030,3.2231
RE1,S413,DEMTRACARGSL,TRACAR,2030,11.6999
RE1,S413,DEMINDELC,INDELC,2030,0.1843
RE1,S413,INDENEFFDP,INDELC,2030,5.5307
RE1,S413,DEMINDHEBIO,INDHEL,2030,5.0346
RE1,S413,DEMRESELC,RESELC,2030,0.092
RE1,S413,RESENEFFDP,RESELC,2030,2.761
RE1,S413,DEMRESCKNELC,RESCKN,2030,2.0901
RE1,S413,DEMRESCKNBIO,RESCKN,2030,0.942
