r,t,f,y,ProductionByTechnologyAnnual
RE1,DEMRESHEBIO,RESHEL,2018,84.502
RE1,DEMRESHEBIO,RESHEL,2019,86.6177
RE1,DEMRESHEBIO,RESHEL,2020,88.7281
RE1,DEMRESHEBIO,RESHEL,2021,90.2975
RE1,DEMRESHEBIO,RESHEL,2022,91.8632
RE1,DEMRESHEBIO,RESHEL,2023,93.4254
RE1,DEMRESHEBIO,RESHEL,2024,94.9844
RE1,DEMRESHEBIO,RESHEL,2025,96.5403
RE1,DEMRESHEBIO,RESHEL,2026,98.2455
RE1,DEMRESHEBIO,RESHEL,2027,99.9472
RE1,DEMRESHEBIO,RESHEL,2028,101.6457
RE1,DEMRESHEBIO,RESHEL,2029,103.3411
RE1,DEMRESHEBIO,RESHEL,2030,105.0337
RE1,DEMRESHEBIO,RESHEL,2031,106.5837
RE1,DEMRESHEBIO,RESHEL,2032,108.1291
RE1,DEMRESHEBIO,RESHEL,2033,109.6701
RE1,DEMRESHEBIO,RESHEL,2034,111.2069
RE1,DEMRESHEBIO,RESHEL,2035,112.7397
RE1,DEMRESHEBIO,RESHEL,2036,114.0736
RE1,DEMRESHEBIO,RESHEL,2037,115.4053
RE1,DEMRESHEBIO,RESHEL,2038,116.7349
RE1,DEMRESHEBIO,RESHEL,2039,118.0623
RE1,DEMRESHEBIO,RESHEL,2040,119.3878
RE1,DEMRESHEBIO,RESHEL,2041,120.7111
RE1,DEMRESHEBIO,RESHEL,2042,122.033
RE1,DEMRESHEBIO,RESHEL,2043,123.3534
RE1,DEMRESHEBIO,RESHEL,2044,124.6724
RE1,DEMRESHEBIO,RESHEL,2045,125.9901
RE1,DEMRESHEBIO,RESHEL,2046,126.9887
RE1,DEMRESHEBIO,RESHEL,2047,127.9866
RE1,DEMRESHEBIO,RESHEL,2048,128.984
RE1,DEMRESHEBIO,RESHEL,2049,129.9808
RE1,DEMRESHEBIO,RESHEL,2050,130.9771
RE1,DEMRESHEBIO,RESHEL,2051,131.9979
RE1,DEMRESHEBIO,RESHEL,2052,133.0267
RE1,DEMRESHEBIO,RESHEL,2053,134.0635
RE1,DEMRESHEBIO,RESHEL,2054,135.1084
RE1,DEMRESHEBIO,RESHEL,2055,136.1614
RE1,DEMRESHEBIO,RESHEL,2056,137.2226
RE1,DEMRESHEBIO,RESHEL,2057,138.2921
RE1,DEMRESHEBIO,RESHEL,2058,139.37
RE1,DEMRESHEBIO,RESHEL,2059,140.4562
RE1,DEMRESHEBIO,RESHEL,2060,141.551
RE1,DEMRESHEBIO,RESHEL,2061,142.6542
RE1,DEMRESHEBIO,RESHEL,2062,143.766
RE1,DEMRESHEBIO,RESHEL,2063,144.8866
RE1,DEMRESHEBIO,RESHEL,2064,146.0158
RE1,DEMRESHEBIO,RESHEL,2065,147.1538
RE1,DEMRESHEBIO,RESHEL,2066,148.3008
RE1,DEMRESHEBIO,RESHEL,2067,149.4566
RE1,DEMRESHEBIO,RESHEL,2068,150.6215
RE1,DEMRESHEBIO,RESHEL,2069,151.7954
RE1,DEMRESHEBIO,RESHEL,2070,152.9785
RE1,DEMTRABUSELC,TRABUS,2040,0.0
RE1,DEMTRABUSELC,TRABUS,2050,706.5206
RE1,DEMTRABUSELC,TRABUS,2051,711.9011
RE1,DEMTRABUSELC,TRABUS,2052,717.3231
RE1,DEMTRABUSELC,TRABUS,2053,722.7871
RE1,DEMTRABUSELC,TRABUS,2054,728.2934
RE1,DEMTRABUSELC,TRABUS,2055,733.8422
RE1,DEMTRABUSELC,TRABUS,2056,739.434
RE1,DEMTRABUSELC,TRABUS,2057,745.069
RE1,DEMTRABUSELC,TRABUS,2058,750.7477
RE1,DEMTRABUSELC,TRABUS,2059,756.4703
RE1,DEMTRABUSELC,TRABUS,2060,762.2371
RE1,DEMTRABUSELC,TRABUS,2061,768.0486
RE1,DEMTRABUSELC,TRABUS,2062,773.9051
RE1,DEMTRABUSELC,TRABUS,2063,779.8069
RE1,DEMTRABUSELC,TRABUS,2064,785.7544
RE1,DEMTRABUSELC,TRABUS,2065,791.7479
RE1,DEMTRABUSELC,TRABUS,2066,797.7879
RE1,DEMTRABUSELC,TRABUS,2067,803.8745
RE1,DEMTRABUSELC,TRABUS,2068,810.0083
RE1,DEMTRABUSELC,TRABUS,2069,816.1896
RE1,DEMTRABUSELC,TRABUS,2070,822.4188
RE1,DEMTRABUSGSL,TRABUS,2015,424.8035
RE1,DEMTRABUSGSL,TRABUS,2016,441.0859
RE1,DEMTRABUSGSL,TRABUS,2017,451.2264
RE1,DEMTRABUSGSL,TRABUS,2018,462.1623
RE1,DEMTRABUSGSL,TRABUS,2019,472.7286
RE1,DEMTRABUSGSL,TRABUS,2020,483.2925
RE1,DEMTRABUSGSL,TRABUS,2021,491.7318
RE1,DEMTRABUSGSL,TRABUS,2022,500.1694
RE1,DEMTRABUSGSL,TRABUS,2023,508.6055
RE1,DEMTRABUSGSL,TRABUS,2024,517.0401
RE1,DEMTRABUSGSL,TRABUS,2025,525.4732
RE1,DEMTRABUSGSL,TRABUS,2026,534.866
RE1,DEMTRABUSGSL,TRABUS,2027,544.2573
RE1,DEMTRABUSGSL,TRABUS,2028,553.647
RE1,DEMTRABUSGSL,TRABUS,2029,563.0354
RE1,DEMTRABUSGSL,TRABUS,2030,572.4224
RE1,DEMTRABUSGSL,TRABUS,2031,580.19
RE1,DEMTRABUSGSL,TRABUS,2032,587.9555
RE1,DEMTRABUSGSL,TRABUS,2033,595.719
RE1,DEMTRABUSGSL,TRABUS,2034,603.4805
RE1,DEMTRABUSGSL,TRABUS,2035,611.2402
RE1,DEMTRABUSGSL,TRABUS,2036,618.3143
RE1,DEMTRABUSGSL,TRABUS,2037,625.3873
RE1,DEMTRABUSGSL,TRABUS,2038,632.4593
RE1,DEMTRABUSGSL,TRABUS,2039,639.5304
RE1,DEMTRABUSGSL,TRABUS,2040,646.6005
RE1,DEMTRABUSGSL,TRABUS,2041,653.328
RE1,DEMTRABUSGSL,TRABUS,2042,660.0549
RE1,DEMTRABUSGSL,TRABUS,2043,666.7811
RE1,DEMTRABUSGSL,TRABUS,2044,673.5066
RE1,DEMTRABUSGSL,TRABUS,2045,680.2315
RE1,DEMTRABUSGSL,TRABUS,2046,685.4899
RE1,DEMTRABUSGSL,TRABUS,2047,690.748
RE1,DEMTRABUSGSL,TRABUS,2048,696.0058
RE1,DEMTRABUSGSL,TRABUS,2049,701.2633
RE1,DEMTRACARELC,TRACAR,2040,0.0
RE1,DEMTRACARELC,TRACAR,2050,821.0916
RE1,DEMTRACARELC,TRACAR,2051,827.3445
RE1,DEMTRACARELC,TRACAR,2052,833.6458
RE1,DEMTRACARELC,TRACAR,2053,839.9959
RE1,DEMTRACARELC,TRACAR,2054,846.395
RE1,DEMTRACARELC,TRACAR,2055,852.8437
RE1,DEMTRACARELC,TRACAR,2056,859.3422
RE1,DEMTRACARELC,TRACAR,2057,865.8911
RE1,DEMTRACARELC,TRACAR,2058,872.4906
RE1,DEMTRACARELC,TRACAR,2059,879.1412
RE1,DEMTRACARELC,TRACAR,2060,885.8432
RE1,DEMTRACARELC,TRACAR,2061,892.5971
RE1,DEMTRACARELC,TRACAR,2062,899.4033
RE1,DEMTRACARELC,TRACAR,2063,906.2621
RE1,DEMTRACARELC,TRACAR,2064,913.1741
RE1,DEMTRACARELC,TRACAR,2065,920.1396
RE1,DEMTRACARELC,TRACAR,2066,927.1589
RE1,DEMTRACARELC,TRACAR,2067,934.2326
RE1,DEMTRACARELC,TRACAR,2068,941.3611
RE1,DEMTRACARELC,TRACAR,2069,948.5448
RE1,DEMTRACARELC,TRACAR,2070,955.784
RE1,DEMTRACARGSL,TRACAR,2015,493.6905
RE1,DEMTRACARGSL,TRACAR,2016,512.6133
RE1,DEMTRACARGSL,TRACAR,2017,524.3982
RE1,DEMTRACARGSL,TRACAR,2018,537.1076
RE1,DEMTRACARGSL,TRACAR,2019,549.3873
RE1,DEMTRACARGSL,TRACAR,2020,561.6643
RE1,DEMTRACARGSL,TRACAR,2021,571.4721
RE1,DEMTRACARGSL,TRACAR,2022,581.278
RE1,DEMTRACARGSL,TRACAR,2023,591.082
RE1,DEMTRACARGSL,TRACAR,2024,600.8844
RE1,DEMTRACARGSL,TRACAR,2025,610.6851
RE1,DEMTRACARGSL,TRACAR,2026,621.601
RE1,DEMTRACARGSL,TRACAR,2027,632.5152
RE1,DEMTRACARGSL,TRACAR,2028,643.4276
RE1,DEMTRACARGSL,TRACAR,2029,654.3384
RE1,DEMTRACARGSL,TRACAR,2030,665.2477
RE1,DEMTRACARGSL,TRACAR,2031,674.2749
RE1,DEMTRACARGSL,TRACAR,2032,683.2997
RE1,DEMTRACARGSL,TRACAR,2033,692.322
RE1,DEMTRACARGSL,TRACAR,2034,701.3422
RE1,DEMTRACARGSL,TRACAR,2035,710.3603
RE1,DEMTRACARGSL,TRACAR,2036,718.5815
RE1,DEMTRACARGSL,TRACAR,2037,726.8015
RE1,DEMTRACARGSL,TRACAR,2038,735.0203
RE1,DEMTRACARGSL,TRACAR,2039,743.238
RE1,DEMTRACARGSL,TRACAR,2040,751.4547
RE1,DEMTRACARGSL,TRACAR,2041,759.2732
RE1,DEMTRACARGSL,TRACAR,2042,767.0908
RE1,DEMTRACARGSL,TRACAR,2043,774.9077
RE1,DEMTRACARGSL,TRACAR,2044,782.7239
RE1,DEMTRACARGSL,TRACAR,2045,790.5394
RE1,DEMTRACARGSL,TRACAR,2046,796.6505
RE1,DEMTRACARGSL,TRACAR,2047,802.7612
RE1,DEMTRACARGSL,TRACAR,2048,808.8716
RE1,DEMTRACARGSL,TRACAR,2049,814.9817
RE1,DEMTRAEVC,ELCEV,2024,310.224
RE1,DEMTRAEVC,ELCEV,2025,315.2839
RE1,DEMTRAEVC,ELCEV,2026,320.9196
RE1,DEMTRAEVC,ELCEV,2027,326.5544
RE1,DEMTRAEVC,ELCEV,2028,332.1882
RE1,DEMTRAEVC,ELCEV,2029,337.8212
RE1,DEMTRAEVC,ELCEV,2030,343.4535
RE1,DEMTRAEVC,ELCEV,2031,348.114
RE1,DEMTRAEVC,ELCEV,2032,352.7733
RE1,DEMTRAEVC,ELCEV,2033,357.4314
RE1,DEMTRAEVC,ELCEV,2034,362.0883
RE1,DEMTRAEVC,ELCEV,2035,366.7441
RE1,DEMTRAEVC,ELCEV,2036,370.9886
RE1,DEMTRAEVC,ELCEV,2037,375.2324
RE1,DEMTRAEVC,ELCEV,2038,379.4756
RE1,DEMTRAEVC,ELCEV,2039,383.7182
RE1,DEMTRAEVC,ELCEV,2040,387.9603
RE1,DEMTRAEVC,ELCEV,2041,391.9968
RE1,DEMTRAEVC,ELCEV,2042,396.0329
RE1,DEMTRAEVC,ELCEV,2043,400.0686
RE1,DEMTRAEVC,ELCEV,2044,404.104
RE1,DEMTRAEVC,ELCEV,2045,408.1389
RE1,DEMTRAEVC,ELCEV,2046,411.2939
RE1,DEMTRAEVC,ELCEV,2047,414.4488
RE1,DEMTRAEVC,ELCEV,2048,417.6035
RE1,DEMTRAEVC,ELCEV,2049,420.758
RE1,DEMTRAEVC,ELCEV,2050,2119.562
RE1,DEMTRAEVC,ELCEV,2051,2135.7033
RE1,DEMTRAEVC,ELCEV,2052,2151.9694
RE1,DEMTRAEVC,ELCEV,2053,2168.3614
RE1,DEMTRAEVC,ELCEV,2054,2184.8802
RE1,DEMTRAEVC,ELCEV,2055,2201.5267
RE1,DEMTRAEVC,ELCEV,2056,2218.302
RE1,DEMTRAEVC,ELCEV,2057,2235.2072
RE1,DEMTRAEVC,ELCEV,2058,2252.2431
RE1,DEMTRAEVC,ELCEV,2059,2269.4109
RE1,DEMTRAEVC,ELCEV,2060,2286.7115
RE1,DEMTRAEVC,ELCEV,2061,2304.146
RE1,DEMTRAEVC,ELCEV,2062,2321.7155
RE1,DEMTRAEVC,ELCEV,2063,2339.4209
RE1,DEMTRAEVC,ELCEV,2064,2357.2633
RE1,DEMTRAEVC,ELCEV,2065,2375.2439
RE1,DEMTRAEVC,ELCEV,2066,2393.3636
RE1,DEMTRAEVC,ELCEV,2067,2411.6237
RE1,DEMTRAEVC,ELCEV,2068,2430.0251
RE1,DEMTRAEVC,ELCEV,2069,2448.569
RE1,DEMTRAEVC,ELCEV,2070,2467.2565
RE1,DEMTRAMCYELC,TRAMCY,2024,279.4811
RE1,DEMTRAMCYELC,TRAMCY,2025,284.0396
RE1,DEMTRAMCYELC,TRAMCY,2026,289.1168
RE1,DEMTRAMCYELC,TRAMCY,2027,294.1931
RE1,DEMTRAMCYELC,TRAMCY,2028,299.2686
RE1,DEMTRAMCYELC,TRAMCY,2029,304.3434
RE1,DEMTRAMCYELC,TRAMCY,2030,309.4175
RE1,DEMTRAMCYELC,TRAMCY,2031,313.6162
RE1,DEMTRAMCYELC,TRAMCY,2032,317.8138
RE1,DEMTRAMCYELC,TRAMCY,2033,322.0102
RE1,DEMTRAMCYELC,TRAMCY,2034,326.2057
RE1,DEMTRAMCYELC,TRAMCY,2035,330.4001
RE1,DEMTRAMCYELC,TRAMCY,2036,334.2239
RE1,DEMTRAMCYELC,TRAMCY,2037,338.0472
RE1,DEMTRAMCYELC,TRAMCY,2038,341.8699
RE1,DEMTRAMCYELC,TRAMCY,2039,345.6921
RE1,DEMTRAMCYELC,TRAMCY,2040,349.5138
RE1,DEMTRAMCYELC,TRAMCY,2041,353.1503
RE1,DEMTRAMCYELC,TRAMCY,2042,356.7864
RE1,DEMTRAMCYELC,TRAMCY,2043,360.4222
RE1,DEMTRAMCYELC,TRAMCY,2044,364.0576
RE1,DEMTRAMCYELC,TRAMCY,2045,367.6927
RE1,DEMTRAMCYELC,TRAMCY,2046,370.5351
RE1,DEMTRAMCYELC,TRAMCY,2047,373.3773
RE1,DEMTRAMCYELC,TRAMCY,2048,376.2193
RE1,DEMTRAMCYELC,TRAMCY,2049,379.0613
RE1,DEMTRAMCYELC,TRAMCY,2050,381.903
RE1,DEMTRAMCYELC,TRAMCY,2051,384.8114
RE1,DEMTRAMCYELC,TRAMCY,2052,387.7422
RE1,DEMTRAMCYELC,TRAMCY,2053,390.6957
RE1,DEMTRAMCYELC,TRAMCY,2054,393.6721
RE1,DEMTRAMCYELC,TRAMCY,2055,396.6715
RE1,DEMTRAMCYELC,TRAMCY,2056,399.6941
RE1,DEMTRAMCYELC,TRAMCY,2057,402.7401
RE1,DEMTRAMCYELC,TRAMCY,2058,405.8096
RE1,DEMTRAMCYELC,TRAMCY,2059,408.9029
RE1,DEMTRAMCYELC,TRAMCY,2060,412.0201
RE1,DEMTRAMCYELC,TRAMCY,2061,415.1614
RE1,DEMTRAMCYELC,TRAMCY,2062,418.3271
RE1,DEMTRAMCYELC,TRAMCY,2063,421.5173
RE1,DEMTRAMCYELC,TRAMCY,2064,424.7321
RE1,DEMTRAMCYELC,TRAMCY,2065,427.9719
RE1,DEMTRAMCYELC,TRAMCY,2066,431.2367
RE1,DEMTRAMCYELC,TRAMCY,2067,434.5268
RE1,DEMTRAMCYELC,TRAMCY,2068,437.8424
RE1,DEMTRAMCYELC,TRAMCY,2069,441.1836
RE1,DEMTRAMCYELC,TRAMCY,2070,444.5507
RE1,DEMTRAMCYGSL,TRAMCY,2015,229.6235
RE1,DEMTRAMCYGSL,TRAMCY,2016,238.4248
RE1,DEMTRAMCYGSL,TRAMCY,2017,243.9061
RE1,DEMTRAMCYGSL,TRAMCY,2018,249.8174
RE1,DEMTRAMCYGSL,TRAMCY,2019,255.529
RE1,DEMTRAMCYGSL,TRAMCY,2020,261.2392
RE1,DEMTRAMCYGSL,TRAMCY,2021,265.801
RE1,DEMTRAMCYGSL,TRAMCY,2022,270.3618
RE1,DEMTRAMCYGSL,TRAMCY,2023,274.9219
RE1,IMPCOA,COA,2027,3585.2829
RE1,IMPCOA,COA,2028,4132.4296
RE1,IMPCOA,COA,2029,4119.3537
RE1,IMPCOA,COA,2030,4130.9917
RE1,IMPCOA,COA,2031,4341.5634
RE1,IMPCOA,COA,2032,4446.0164
RE1,IMPCOA,COA,2033,4574.0743
RE1,IMPCOA,COA,2034,4665.2357
RE1,IMPCOA,COA,2035,4676.5121
RE1,IMPCOA,COA,2036,4686.4121
RE1,IMPCOA,COA,2037,4590.9724
RE1,IMPCOA,COA,2038,4600.8517
RE1,IMPCOA,COA,2039,4610.7212
RE1,IMPCOA,COA,2040,4620.5813
RE1,IMPCOA,COA,2041,4630.8549
RE1,IMPCOA,COA,2042,4589.4359
RE1,IMPCOA,COA,2043,4599.6959
RE1,IMPCOA,COA,2044,4609.9494
RE1,IMPCOA,COA,2045,4614.5105
RE1,IMPCOA,COA,2046,4622.1831
RE1,IMPCOA,COA,2047,4630.5499
RE1,IMPCOA,COA,2048,4638.3146
RE1,IMPCOA,COA,2049,4645.9792
RE1,IMPCOA,COA,2050,4636.5871
RE1,IMPCOA,COA,2051,4639.0403
RE1,IMPCOA,COA,2052,4646.8031
RE1,IMPCOA,COA,2053,4654.6245
RE1,IMPCOA,COA,2054,4662.505
RE1,IMPCOA,COA,2055,4670.445
RE1,IMPCOA,COA,2056,4678.445
RE1,IMPCOA,COA,2057,4686.5054
RE1,IMPCOA,COA,2058,4694.6266
RE1,IMPCOA,COA,2059,4702.4821
RE1,IMPCOA,COA,2060,4711.9275
RE1,IMPCOA,COA,2061,4719.3602
RE1,IMPCOA,COA,2062,4727.7296
RE1,IMPCOA,COA,2063,4736.1623
RE1,IMPCOA,COA,2064,4744.6587
RE1,IMPCOA,COA,2065,4753.2193
RE1,IMPCOA,COA,2066,4761.8446
RE1,IMPCOA,COA,2067,4770.5351
RE1,IMPCOA,COA,2068,4779.2914
RE1,IMPCOA,COA,2069,4823.5155
RE1,IMPCOA,COA,2070,3701.9793
RE1,IMPLFO,LFO,2015,5550.7899
RE1,IMPLFO,LFO,2016,5742.9386
RE1,IMPLFO,LFO,2017,5873.1208
RE1,IMPLFO,LFO,2018,6018.0954
RE1,IMPLFO,LFO,2019,6157.2481
RE1,IMPLFO,LFO,2020,6296.354
RE1,IMPLFO,LFO,2021,6407.2812
RE1,IMPLFO,LFO,2022,6518.1765
RE1,IMPLFO,LFO,2023,6629.0418
RE1,IMPLFO,LFO,2024,3145.0971
RE1,IMPLFO,LFO,2025,5155.3183
RE1,IMPLFO,LFO,2026,5247.4693
RE1,IMPLFO,LFO,2027,5339.6051
RE1,IMPLFO,LFO,2028,5431.7263
RE1,IMPLFO,LFO,2029,5523.8338
RE1,IMPLFO,LFO,2030,5615.9284
RE1,IMPLFO,LFO,2031,5692.1349
RE1,IMPLFO,LFO,2032,5768.3205
RE1,IMPLFO,LFO,2033,5844.4863
RE1,IMPLFO,LFO,2034,5920.6333
RE1,IMPLFO,LFO,2035,5996.7626
RE1,IMPLFO,LFO,2036,6066.1647
RE1,IMPLFO,LFO,2037,6135.5566
RE1,IMPLFO,LFO,2038,6204.9389
RE1,IMPLFO,LFO,2039,6274.3118
RE1,IMPLFO,LFO,2040,6343.6757
RE1,IMPLFO,LFO,2041,6409.678
RE1,IMPLFO,LFO,2042,6475.6737
RE1,IMPLFO,LFO,2043,6541.663
RE1,IMPLFO,LFO,2044,6607.6461
RE1,IMPLFO,LFO,2045,6673.6232
RE1,IMPLFO,LFO,2046,6725.2119
RE1,IMPLFO,LFO,2047,6776.7979
RE1,IMPLFO,LFO,2048,6828.3813
RE1,IMPLFO,LFO,2049,6879.9622
RE1,IMPLFO,LFO,2054,0.0
RE1,INDENEFFDP,INDELC,2024,447.0973
RE1,INDENEFFDP,INDELC,2025,459.1743
RE1,INDENEFFDP,INDELC,2026,472.2246
RE1,INDENEFFDP,INDELC,2027,485.2749
RE1,INDENEFFDP,INDELC,2028,498.3253
RE1,INDENEFFDP,INDELC,2029,511.3757
RE1,INDENEFFDP,INDELC,2030,524.4259
RE1,INDENEFFDP,INDELC,2031,539.3423
RE1,INDENEFFDP,INDELC,2032,554.2587
RE1,INDENEFFDP,INDELC,2033,569.1751
RE1,INDENEFFDP,INDELC,2034,584.0914
RE1,INDENEFFDP,INDELC,2035,599.0078
RE1,INDENEFFDP,INDELC,2036,611.0165
RE1,INDENEFFDP,INDELC,2037,623.0252
RE1,INDENEFFDP,INDELC,2038,635.0339
RE1,INDENEFFDP,INDELC,2039,647.0427
RE1,INDENEFFDP,INDELC,2040,660.6169
RE1,INDENEFFDP,INDELC,2041,670.8108
RE1,INDENEFFDP,INDELC,2042,682.5702
RE1,INDENEFFDP,INDELC,2043,694.3295
RE1,INDENEFFDP,INDELC,2044,711.7601
RE1,INDENEFFDP,INDELC,2045,717.8482
RE1,INDENEFFDP,INDELC,2046,726.0363
RE1,INDENEFFDP,INDELC,2047,734.2245
RE1,INDENEFFDP,INDELC,2048,742.4126
RE1,INDENEFFDP,INDELC,2049,750.6007
RE1,INDENEFFDP,INDELC,2050,764.8834
RE1,INDENEFFDP,INDELC,2051,767.2531
RE1,INDENEFFDP,INDELC,2052,775.8116
RE1,INDENEFFDP,INDELC,2053,784.4657
RE1,INDENEFFDP,INDELC,2054,793.2163
RE1,INDENEFFDP,INDELC,2055,802.0645
RE1,INDENEFFDP,INDELC,2056,811.0114
RE1,INDENEFFDP,INDELC,2057,820.058
RE1,INDENEFFDP,INDELC,2058,829.2057
RE1,INDENEFFDP,INDELC,2059,838.4554
RE1,INDENEFFDP,INDELC,2060,854.6177
RE1,INDENEFFDP,INDELC,2061,857.2653
RE1,INDENEFFDP,INDELC,2062,866.8281
RE1,INDENEFFDP,INDELC,2063,876.4974
RE1,INDENEFFDP,INDELC,2064,886.2746
RE1,INDENEFFDP,INDELC,2065,896.1608
RE1,INDENEFFDP,INDELC,2066,906.1573
RE1,INDENEFFDP,INDELC,2067,916.2654
RE1,INDENEFFDP,INDELC,2068,926.4862
RE1,INDENEFFDP,INDELC,2069,944.3455
RE1,INDENEFFDP,INDELC,2070,894.2352
RE1,MINBIO,BIO,2015,1083.1531
RE1,MINBIO,BIO,2016,1039.3006
RE1,MINBIO,BIO,2017,1077.9026
RE1,MINBIO,BIO,2018,1116.6381
RE1,MINBIO,BIO,2019,1137.3915
RE1,MINBIO,BIO,2020,1170.5173
RE1,MINBIO,BIO,2021,1197.7543
RE1,MINBIO,BIO,2022,1212.6691
RE1,MINBIO,BIO,2023,1227.5592
RE1,MINBIO,BIO,2024,1242.4259
RE1,MINBIO,BIO,2025,1257.2706
RE1,MINBIO,BIO,2026,1273.6359
RE1,MINBIO,BIO,2027,1289.9767
RE1,MINBIO,BIO,2028,1306.2942
RE1,MINBIO,BIO,2029,1322.5898
RE1,MINBIO,BIO,2030,1338.8647
RE1,MINBIO,BIO,2031,1181.6437
RE1,MINBIO,BIO,2032,1196.2983
RE1,MINBIO,BIO,2033,1210.9212
RE1,MINBIO,BIO,2034,1225.5141
RE1,MINBIO,BIO,2035,1312.9459
RE1,MINBIO,BIO,2036,1389.3213
RE1,MINBIO,BIO,2037,1544.9949
RE1,MINBIO,BIO,2038,1682.4521
RE1,MINBIO,BIO,2039,1754.799
RE1,MINBIO,BIO,2040,1828.3064
RE1,MINBIO,BIO,2041,1923.3736
RE1,MINBIO,BIO,2042,2035.1202
RE1,MINBIO,BIO,2043,2106.4583
RE1,MINBIO,BIO,2044,2218.0407
RE1,MINBIO,BIO,2045,2360.4907
RE1,MINBIO,BIO,2046,2412.1838
RE1,MINBIO,BIO,2047,2473.3877
RE1,MINBIO,BIO,2048,2526.3399
RE1,MINBIO,BIO,2049,2577.9184
RE1,MINBIO,BIO,2050,7224.1049
RE1,MINBIO,BIO,2051,7382.4006
RE1,MINBIO,BIO,2052,7472.8917
RE1,MINBIO,BIO,2053,7564.1996
RE1,MINBIO,BIO,2054,7656.3321
RE1,MINBIO,BIO,2055,7749.2967
RE1,MINBIO,BIO,2056,7843.1016
RE1,MINBIO,BIO,2057,7937.7543
RE1,MINBIO,BIO,2058,8033.2628
RE1,MINBIO,BIO,2059,8116.6505
RE1,MINBIO,BIO,2060,8248.8756
RE1,MINBIO,BIO,2061,8325.0041
RE1,MINBIO,BIO,2062,8424.0171
RE1,MINBIO,BIO,2063,8523.9269
RE1,MINBIO,BIO,2064,8624.7418
RE1,MINBIO,BIO,2065,8726.4705
RE1,MINBIO,BIO,2066,8829.1215
RE1,MINBIO,BIO,2067,8932.7033
RE1,MINBIO,BIO,2068,9037.225
RE1,MINBIO,BIO,2069,9105.0482
RE1,MINBIO,BIO,2070,8987.1553
RE1,MINCOA,COA,2015,1201.8754
RE1,MINCOA,COA,2016,1120.3443
RE1,MINCOA,COA,2017,1132.6138
RE1,MINCOA,COA,2018,1153.041
RE1,MINCOA,COA,2019,1262.8932
RE1,MINCOA,COA,2020,2935.6729
RE1,MINCOA,COA,2021,3016.1628
RE1,MINCOA,COA,2022,3114.3238
RE1,MINCOA,COA,2023,3212.4118
RE1,MINCOA,COA,2024,4270.9939
RE1,MINCOA,COA,2025,4094.5094
RE1,MINCOA,COA,2026,4107.1652
RE1,MINCOA,COA,2027,534.5221
RE1,MINGEO,GEO,2024,1.4486
RE1,MINGEO,GEO,2025,1.4486
RE1,MINGEO,GEO,2026,1.4486
RE1,MINGEO,GEO,2027,1.4486
RE1,MINGEO,GEO,2028,1.4486
RE1,MINGEO,GEO,2029,1.4486
RE1,MINGEO,GEO,2030,1.4486
RE1,MINGEO,GEO,2031,1.4486
RE1,MINGEO,GEO,2032,1.4486
RE1,MINGEO,GEO,2033,1.4486
RE1,MINGEO,GEO,2034,1.4486
RE1,MINGEO,GEO,2035,1.4486
RE1,MINGEO,GEO,2036,1.4486
RE1,MINGEO,GEO,2037,1.4486
RE1,MINGEO,GEO,2038,1.4486
RE1,MINGEO,GEO,2039,1.4486
RE1,MINGEO,GEO,2040,1.4486
RE1,MINGEO,GEO,2041,1.4486
RE1,MINGEO,GEO,2042,1.4486
RE1,MINGEO,GEO,2043,1.4486
RE1,MINGEO,GEO,2044,1.4486
RE1,MINGEO,GEO,2045,1.4486
RE1,MINGEO,GEO,2046,1.4486
RE1,MINGEO,GEO,2047,1.4486
RE1,MINGEO,GEO,2048,1.4486
RE1,MINGEO,GEO,2049,1.4486
RE1,MINGEO,GEO,2050,1.4486
RE1,MINGEO,GEO,2051,1.4486
RE1,MINGEO,GEO,2052,1.4486
RE1,MINGEO,GEO,2053,1.4486
RE1,MINGEO,GEO,2054,1.4486
RE1,MINGEO,GEO,2055,1.4486
RE1,MINGEO,GEO,2056,1.4486
RE1,MINGEO,GEO,2057,1.4486
RE1,MINGEO,GEO,2058,1.4486
RE1,MINGEO,GEO,2059,1.4486
RE1,MINGEO,GEO,2060,1.4486
RE1,MINGEO,GEO,2061,1.4486
RE1,MINGEO,GEO,2062,1.4486
RE1,MINGEO,GEO,2063,1.4486
RE1,MINGEO,GEO,2064,1.4486
RE1,MINGEO,GEO,2065,1.4486
RE1,MINGEO,GEO,2066,1.4486
RE1,MINGEO,GEO,2067,1.4486
RE1,MINGEO,GEO,2068,1.4486
RE1,MINGEO,GEO,2069,1.4486
RE1,MINGEO,GEO,2070,1.4486
RE1,MINHYD,HYD,2015,29.4911
RE1,MINHYD,HYD,2016,29.4911
RE1,MINHYD,HYD,2017,29.4911
RE1,MINHYD,HYD,2018,29.4911
RE1,MINHYD,HYD,2019,29.4911
RE1,MINHYD,HYD,2020,29.4911
RE1,MINHYD,HYD,2021,29.4911
RE1,MINHYD,HYD,2022,29.4911
RE1,MINHYD,HYD,2023,29.4911
RE1,MINHYD,HYD,2024,29.4911
RE1,MINHYD,HYD,2025,29.4911
RE1,MINHYD,HYD,2026,29.4911
RE1,MINHYD,HYD,2027,29.4911
RE1,MINHYD,HYD,2028,29.4911
RE1,MINHYD,HYD,2029,29.4911
RE1,MINHYD,HYD,2030,29.4911
RE1,MINHYD,HYD,2031,29.4911
